"","market","producer","totalcomb","newrfpdtq","combnewrenrfpsold","clusters"
"1267","Connecticut","Connt72",1,0,1,3
"1268","Connecticut","Connt73",6,4,0,3
"1269","Connecticut","Connt74",45,9,17,4
"1270","Connecticut","Connt75",14,5,6,3
"1271","Connecticut","Connt76",3,1,1,3
"1272","Connecticut","Connt77",11,5,4,3
"1273","Connecticut","Connt78",1,0,0,3
"1274","Connecticut","Connt79",23,10,6,4
"1275","Connecticut","Connt80",17,1,15,3
"1276","Connecticut","Connt81",3,3,0,3
"1277","Connecticut","Connt82",3,2,0,3
"1278","Connecticut","Connt83",7,0,5,3
"1279","Connecticut","Connt84",6,4,2,3
"1280","Connecticut","Connt85",2,0,2,3
"1281","Connecticut","Connt86",7,1,4,3
"1282","Connecticut","Connt87",20,7,10,3
"1283","Connecticut","Connt88",3,2,0,3
"1284","Connecticut","Connt89",1,0,0,3
"1285","Connecticut","Connt90",8,5,1,3
"1286","Connecticut","Connt91",5,3,1,3
"1287","Connecticut","Connt92",92,25,37,1
"1288","Connecticut","Connt93",6,5,0,3
"1289","Connecticut","Connt94",7,3,2,3
"1290","Connecticut","Connt95",12,6,2,3
"1291","Connecticut","Connt96",4,3,0,3
"1292","Connecticut","Connt97",1,0,1,3
"1293","Connecticut","Connt98",5,4,0,3
"1294","Connecticut","Connt99",5,2,1,3
"1295","Connecticut","Connt100",1,0,1,3
"1296","Connecticut","Connt101",1,0,0,3
"1297","Connecticut","Connt102",2,1,1,3
"1298","Connecticut","Connt103",8,5,0,3
"1299","Connecticut","Connt104",1,0,1,3
"1300","Connecticut","Connt105",1,1,0,3
"1301","Connecticut","Connt106",1,0,0,3
"1302","Connecticut","Connt107",1,0,0,3
"1303","Connecticut","Connt108",12,8,1,3
"1304","Connecticut","Connt109",34,18,4,4
"1305","Connecticut","Connt110",2,2,0,3
"1306","Connecticut","Connt111",8,4,1,3
"1307","Connecticut","Connt112",41,21,5,4
"1308","Connecticut","Connt113",1,0,0,3
"1309","Connecticut","Connt114",5,3,0,3
"1310","Connecticut","Connt115",4,3,1,3
"1311","Connecticut","Connt116",8,4,0,3
"1312","Connecticut","Connt117",3,2,0,3
"1313","Connecticut","Connt118",1,0,1,3
"1314","Connecticut","Connt119",1,1,0,3
"1315","Connecticut","Connt120",1,1,0,3
"1316","Connecticut","Connt121",2,0,2,3
"1317","Connecticut","Connt122",1,1,0,3
"1318","Connecticut","Connt123",2,1,0,3
"1319","Connecticut","Connt124",3,1,0,3
"1320","Connecticut","Connt125",1,0,0,3
"1321","Connecticut","Connt126",5,0,5,3
"1322","Connecticut","Connt127",2,2,0,3
"1323","Connecticut","Connt128",1,0,1,3
"1324","Connecticut","Connt129",1,1,0,3
"1325","Connecticut","Connt130",1,0,0,3
"1326","Connecticut","Connt131",1,1,0,3
"1327","Connecticut","Connt132",1,1,0,3
"1328","Connecticut","Connt133",11,6,2,3
"1329","Connecticut","Connt134",111,37,37,1
"1330","Connecticut","Connt135",39,21,9,4
"1331","Connecticut","Connt136",17,6,5,3
"1332","Connecticut","Connt137",1,1,0,3
"1333","Connecticut","Connt138",57,22,12,4
"1334","Connecticut","Connt139",1,0,0,3
"1335","Florida South","FlorS1",20,7,5,3
"1336","Florida South","FlorS2",3,1,1,3
"1337","Florida South","FlorS3",1,0,0,3
"1338","Florida South","FlorS4",3,3,0,3
"1339","Florida South","FlorS5",9,6,0,3
"1340","Florida South","FlorS6",32,13,4,4
"1341","Florida South","FlorS7",61,51,0,4
"1342","Florida South","FlorS8",2,0,2,3
"1343","Florida South","FlorS9",1,1,0,3
"1344","Florida South","FlorS10",1,1,0,3
"1345","Florida South","FlorS11",7,2,3,3
"1346","Florida South","FlorS12",17,13,3,3
"1347","Florida South","FlorS13",1,0,0,3
"1348","Florida South","FlorS14",40,7,22,4
"1349","Florida South","FlorS15",1,1,0,3
"1350","Florida South","FlorS16",3,2,0,3
"1351","Florida South","FlorS17",74,22,11,4
"1352","Florida South","FlorS18",13,6,0,3
"1353","Florida South","FlorS19",1,0,0,3
"1354","Florida South","FlorS20",5,2,0,3
"1355","Florida South","FlorS21",1,1,0,3
"1356","Florida South","FlorS22",1,0,1,3
"1357","Florida South","FlorS23",2,0,0,3
"1358","Florida South","FlorS24",17,3,4,3
"1359","Florida South","FlorS25",8,8,0,3
"1360","Florida South","FlorS26",8,4,1,3
"1361","Florida South","FlorS27",1,1,0,3
"1362","Florida South","FlorS28",11,6,0,3
"1363","Florida South","FlorS29",2,0,0,3
"1364","Florida South","FlorS30",5,4,0,3
"1365","Florida South","FlorS31",3,1,0,3
"1366","Florida South","FlorS32",2,0,2,3
"1367","Florida South","FlorS33",1,1,0,3
"1368","Florida South","FlorS34",1,0,0,3
"1369","Florida South","FlorS35",228,118,29,2
"1370","Florida South","FlorS36",1,1,0,3
"1371","Florida South","FlorS37",1,0,0,3
"1372","Florida South","FlorS38",1,0,1,3
"1373","Florida South","FlorS39",1,0,1,3
"1374","Florida South","FlorS40",86,47,10,1
"1375","Florida South","FlorS41",1,1,0,3
"1376","Florida South","FlorS42",8,2,2,3
"1377","Florida South","FlorS43",5,4,0,3
"1378","Florida South","FlorS44",1,0,0,3
"1379","Florida South","FlorS45",1,1,0,3
"1380","Florida South","FlorS46",1,0,1,3
"1381","Florida South","FlorS47",2,1,0,3
"1382","Florida South","FlorS48",1,0,0,3
"1383","Florida South","FlorS49",10,3,3,3
"1384","Florida South","FlorS50",2,0,0,3
"1385","Florida South","FlorS51",2,1,1,3
"1386","Florida South","FlorS52",3,3,0,3
"1387","Florida South","FlorS53",1,1,0,3
"1388","Florida South","FlorS54",10,3,1,3
"1389","Florida South","FlorS55",1,0,1,3
"1390","Florida South","FlorS56",1,1,0,3
"1391","Florida South","FlorS57",10,3,5,3
"1392","Florida South","FlorS58",3,3,0,3
"1393","Florida South","FlorS59",1,0,1,3
"1394","Florida South","FlorS60",1,0,1,3
"1395","Florida South","FlorS61",2,0,1,3
"1396","Florida South","FlorS62",9,4,1,3
"1397","Florida South","FlorS63",11,3,1,3
"1398","Florida South","FlorS64",1,1,0,3
"1399","Florida South","FlorS65",2,2,0,3
"1400","Florida South","FlorS66",6,3,2,3
"1401","Florida South","FlorS67",4,3,0,3
"1402","Florida South","FlorS68",16,12,3,3
"1403","Florida South","FlorS69",1,1,0,3
"1404","Florida South","FlorS70",4,3,1,3
"1405","Florida South","FlorS71",2,2,0,3
"1406","Florida South","FlorS72",20,10,5,3
"1407","Florida South","FlorS73",1,0,1,3
"1408","Florida South","FlorS74",1,1,0,3
"1409","Florida South","FlorS75",1,0,1,3
"1410","Florida South","FlorS76",5,4,0,3
"1411","Florida South","FlorS77",26,24,0,4
"1412","Florida South","FlorS78",3,0,2,3
"1413","Florida South","FlorS79",5,3,1,3
"1414","Florida South","FlorS80",1,0,0,3
"1415","Florida South","FlorS81",5,5,0,3
"1416","Florida South","FlorS82",41,0,39,4
"1417","Florida South","FlorS83",2,1,0,3
"1418","Florida South","FlorS84",1,0,0,3
"1419","Florida South","FlorS85",14,5,4,3
"1420","Florida South","FlorS86",4,2,1,3
"1421","Florida South","FlorS87",1,1,0,3
"1422","Florida South","FlorS88",1,1,0,3
"1423","Florida South","FlorS89",1,0,0,3
"1424","Florida South","FlorS90",1,1,0,3
"1425","Florida South","FlorS91",3,1,0,3
"1426","Florida South","FlorS92",2,1,0,3
"1427","Florida South","FlorS93",9,6,0,3
"1428","Florida South","FlorS94",1,0,0,3
"1429","Florida South","FlorS95",19,18,1,3
"1430","Florida South","FlorS96",27,18,1,4
"1431","Florida South","FlorS97",1,0,0,3
"1432","Florida South","FlorS98",1,1,0,3
"1433","Florida South","FlorS99",1,1,0,3
"1434","Florida South","FlorS100",1,0,0,3
"1435","Florida South","FlorS101",1,1,0,3
"1436","Florida South","FlorS102",3,2,0,3
"1437","Florida South","FlorS103",1,1,0,3
"1438","Florida South","FlorS104",1,0,0,3
"1439","Florida South","FlorS105",23,18,0,4
"1440","Florida South","FlorS106",1,1,0,3
"1441","Florida South","FlorS107",1,0,1,3
"1442","Florida South","FlorS108",1,0,0,3
"1443","Florida South","FlorS109",1,1,0,3
"1444","Florida South","FlorS110",27,13,7,4
"1445","Florida South","FlorS111",1,1,0,3
"1446","Florida South","FlorS112",1,1,0,3
"1447","Florida South","FlorS113",2,2,0,3
"1448","Florida South","FlorS114",2,1,0,3
"1449","Florida South","FlorS115",2,0,1,3
"1450","Florida South","FlorS116",3,3,0,3
"1451","Florida South","FlorS117",9,6,1,3
"1452","Florida South","FlorS118",85,40,7,1
"1453","Florida South","FlorS119",1,0,0,3
"1454","Florida South","FlorS120",2,1,0,3
"1455","Florida South","FlorS121",4,4,0,3
"1456","Florida South","FlorS122",4,2,1,3
"1457","Florida South","FlorS123",8,4,1,3
"1458","Florida South","FlorS124",30,7,14,4
"1459","Florida South","FlorS125",4,3,0,3
"1460","Florida South","FlorS126",1,1,0,3
"1461","Florida South","FlorS127",5,1,0,3
"1462","Florida South","FlorS128",1,0,0,3
"1463","Florida South","FlorS129",2,1,0,3
"1464","Florida South","FlorS130",136,59,17,1
"1465","Florida South","FlorS131",6,1,2,3
"1466","Florida South","FlorS132",2,0,0,3
"1467","Florida South","FlorS133",2,1,1,3
"1468","Florida South","FlorS134",1,1,0,3
"1469","Florida South","FlorS135",1,1,0,3
"1470","Florida South","FlorS136",22,5,4,3
"1471","Florida South","FlorS137",2,1,1,3
"1472","Florida South","FlorS138",2,0,2,3
"1473","Florida South","FlorS139",1,1,0,3
"1474","Florida South","FlorS140",1,0,1,3
"1475","Florida South","FlorS141",1,0,0,3
"1476","Florida South","FlorS142",1,1,0,3
"1477","Florida South","FlorS143",1,1,0,3
"1478","Florida South","FlorS144",17,11,2,3
"1479","Florida South","FlorS145",3,1,2,3
"1480","Florida South","FlorS146",16,14,0,3
"1481","Florida South","FlorS147",1,0,0,3
"1482","Florida South","FlorS148",1,0,0,3
"1483","Florida South","FlorS149",18,8,3,3
"1484","Florida South","FlorS150",32,22,0,4
"1485","Florida South","FlorS151",1,1,0,3
"1486","Florida South","FlorS152",3,0,2,3
"1487","Florida South","FlorS153",5,3,1,3
"1488","Florida South","FlorS154",2,2,0,3
"1489","Florida South","FlorS155",1,0,0,3
"1490","Florida South","FlorS156",3,1,1,3
"1491","Florida South","FlorS157",28,18,2,4
"1492","Florida South","FlorS158",1,0,1,3
"1493","Florida South","FlorS159",1,1,0,3
"1494","Florida South","FlorS160",2,1,0,3
"1495","Florida South","FlorS161",7,3,2,3
"1496","Florida South","FlorS162",8,4,1,3
"1497","Florida South","FlorS163",1,0,0,3
"1498","Florida South","FlorS164",2,1,0,3
"1499","Florida South","FlorS165",1,1,0,3
"1500","Florida South","FlorS166",22,11,6,4
"1501","Florida South","FlorS167",2,2,0,3
"1502","Florida South","FlorS168",7,3,0,3
"1503","Florida South","FlorS169",1,0,0,3
"1504","Florida South","FlorS170",5,1,3,3
"1505","Florida South","FlorS171",1,0,0,3
"1506","Florida South","FlorS172",1,1,0,3
"1507","Florida South","FlorS173",4,2,0,3
"1508","Florida South","FlorS174",1,0,1,3
"1509","Florida South","FlorS175",1,0,0,3
"1510","Florida South","FlorS176",2,1,1,3
"1511","Florida South","FlorS177",2,1,1,3
"1512","Florida South","FlorS178",5,0,2,3
"1513","Florida South","FlorS179",1,1,0,3
"1514","Florida South","FlorS180",3,1,2,3
"1515","Florida South","FlorS181",1,0,0,3
"1516","Florida South","FlorS182",1,1,0,3
"1517","Florida South","FlorS183",5,3,0,3
"1518","Florida South","FlorS184",14,8,0,3
"1519","Florida South","FlorS185",1,0,0,3
"1520","Florida South","FlorS186",3,1,1,3
"1521","Florida South","FlorS187",4,4,0,3
"1522","Florida South","FlorS188",3,3,0,3
"1523","Florida South","FlorS189",90,54,9,1
"1524","Florida South","FlorS190",2,1,0,3
"1525","Florida South","FlorS191",1,1,0,3
"1526","Florida South","FlorS192",7,3,0,3
"1527","Florida South","FlorS193",13,7,2,3
"1528","Florida South","FlorS194",7,2,2,3
"1529","Florida South","FlorS195",2,1,0,3
"1530","Florida South","FlorS196",1,0,1,3
"1531","Florida South","FlorS197",2,0,2,3
"1532","Florida South","FlorS198",7,7,0,3
"1533","Florida South","FlorS199",1,0,0,3
"1534","Florida South","FlorS200",1,0,1,3
"1535","Florida South","FlorS201",1,0,0,3
"1536","Florida South","FlorS202",1,1,0,3
"1537","Florida South","FlorS203",9,2,1,3
"1538","Florida South","FlorS204",6,3,1,3
"1539","Florida South","FlorS205",1,1,0,3
"1540","Florida South","FlorS206",2,1,0,3
"1541","Florida South","FlorS207",1,1,0,3
"1542","Florida South","FlorS208",1,0,1,3
"1543","Florida South","FlorS209",8,5,0,3
"1544","Florida South","FlorS210",1,0,0,3
"1545","Florida South","FlorS211",1,0,0,3
"1546","Florida South","FlorS212",2,2,0,3
"1547","Florida South","FlorS213",132,59,25,1
"1548","Florida South","FlorS214",4,4,0,3
"1549","Florida South","FlorS215",14,6,2,3
"1550","Florida South","FlorS216",18,1,9,3
"1551","Florida South","FlorS217",1,0,1,3
"1552","Florida South","FlorS218",3,1,0,3
"1553","Florida South","FlorS219",9,7,0,3
"1554","Florida Tampa/Orlando","FlorT1",92,38,19,1
"1555","Florida Tampa/Orlando","FlorT2",2,0,2,3
"1556","Florida Tampa/Orlando","FlorT3",1,1,0,3
"1557","Florida Tampa/Orlando","FlorT4",1,0,1,3
"1558","Florida Tampa/Orlando","FlorT5",3,2,1,3
"1559","Florida Tampa/Orlando","FlorT6",3,1,0,3
"1560","Florida Tampa/Orlando","FlorT7",6,3,1,3
"1561","Florida Tampa/Orlando","FlorT8",2,2,0,3
"1562","Florida Tampa/Orlando","FlorT9",117,52,15,1
"1563","Florida Tampa/Orlando","FlorT10",1,1,0,3
"1564","Florida Tampa/Orlando","FlorT11",2,2,0,3
"1565","Florida Tampa/Orlando","FlorT12",11,10,0,3
"1566","Florida Tampa/Orlando","FlorT13",1,1,0,3
"1567","Florida Tampa/Orlando","FlorT14",1,1,0,3
"1568","Florida Tampa/Orlando","FlorT15",1,0,0,3
"1569","Florida Tampa/Orlando","FlorT16",1,0,1,3
"1570","Florida Tampa/Orlando","FlorT17",1,0,0,3
"1571","Florida Tampa/Orlando","FlorT18",1,0,1,3
"1572","Florida Tampa/Orlando","FlorT19",2,1,0,3
"1573","Florida Tampa/Orlando","FlorT20",47,7,18,4
"1574","Florida Tampa/Orlando","FlorT21",1,1,0,3
"1575","Florida Tampa/Orlando","FlorT22",40,9,20,4
"1576","Florida Tampa/Orlando","FlorT23",1,0,0,3
"1577","Florida Tampa/Orlando","FlorT24",1,1,0,3
"1578","Florida Tampa/Orlando","FlorT25",7,2,1,3
"1579","Florida Tampa/Orlando","FlorT26",1,0,0,3
"1580","Florida Tampa/Orlando","FlorT27",4,2,0,3
"1581","Florida Tampa/Orlando","FlorT28",6,4,1,3
"1582","Florida Tampa/Orlando","FlorT29",103,46,25,1
"1583","Florida Tampa/Orlando","FlorT30",1,1,0,3
"1584","Florida Tampa/Orlando","FlorT31",83,34,16,1
"1585","Florida Tampa/Orlando","FlorT32",1,0,1,3
"1586","Florida Tampa/Orlando","FlorT33",1,1,0,3
"1587","Florida Tampa/Orlando","FlorT34",2,0,2,3
"1588","Florida Tampa/Orlando","FlorT35",6,3,1,3
"1589","Florida Tampa/Orlando","FlorT36",1,1,0,3
"1590","Florida Tampa/Orlando","FlorT37",1,0,1,3
"1591","Florida Tampa/Orlando","FlorT38",3,2,0,3
"1592","Florida Tampa/Orlando","FlorT39",2,0,1,3
"1593","Florida Tampa/Orlando","FlorT40",11,7,0,3
"1594","Florida Tampa/Orlando","FlorT41",1,0,1,3
"1595","Florida Tampa/Orlando","FlorT42",3,1,2,3
"1596","Florida Tampa/Orlando","FlorT43",11,6,3,3
"1597","Florida Tampa/Orlando","FlorT44",1,0,0,3
"1598","Florida Tampa/Orlando","FlorT45",1,1,0,3
"1599","Florida Tampa/Orlando","FlorT46",3,1,1,3
"1600","Florida Tampa/Orlando","FlorT47",4,1,0,3
"1601","Florida Tampa/Orlando","FlorT48",1,0,0,3
"1602","Florida Tampa/Orlando","FlorT49",1,1,0,3
"1603","Florida Tampa/Orlando","FlorT50",236,89,55,2
"1604","Florida Tampa/Orlando","FlorT51",1,1,0,3
"1605","Florida Tampa/Orlando","FlorT52",2,0,0,3
"1606","Florida Tampa/Orlando","FlorT53",1,0,0,3
"1607","Florida Tampa/Orlando","FlorT54",2,0,1,3
"1608","Florida Tampa/Orlando","FlorT55",1,1,0,3
"1609","Florida Tampa/Orlando","FlorT56",1,1,0,3
"1610","Florida Tampa/Orlando","FlorT57",2,0,1,3
"1611","Florida Tampa/Orlando","FlorT58",2,1,0,3
"1612","Florida Tampa/Orlando","FlorT59",1,0,1,3
"1613","Florida Tampa/Orlando","FlorT60",2,2,0,3
"1614","Florida Tampa/Orlando","FlorT61",11,6,1,3
"1615","Florida Tampa/Orlando","FlorT62",1,1,0,3
"1616","Florida Tampa/Orlando","FlorT63",1,0,1,3
"1617","Florida Tampa/Orlando","FlorT64",3,2,0,3
"1618","Florida Tampa/Orlando","FlorT65",1,0,0,3
"1619","Florida Tampa/Orlando","FlorT66",6,3,0,3
"1620","Florida Tampa/Orlando","FlorT67",1,1,0,3
"1621","Florida Tampa/Orlando","FlorT68",1,0,1,3
"1622","Florida Tampa/Orlando","FlorT69",3,1,0,3
"1623","Florida Tampa/Orlando","FlorT70",4,3,0,3
"1624","Florida Tampa/Orlando","FlorT71",3,3,0,3
"1625","Florida Tampa/Orlando","FlorT72",18,3,8,3
"1626","Florida Tampa/Orlando","FlorT73",5,5,0,3
"1627","Florida Tampa/Orlando","FlorT74",3,1,1,3
"1628","Florida Tampa/Orlando","FlorT75",2,1,0,3
"1629","Florida Tampa/Orlando","FlorT76",10,7,1,3
"1630","Florida Tampa/Orlando","FlorT77",1,0,0,3
"1631","Florida Tampa/Orlando","FlorT78",5,1,2,3
"1632","Florida Tampa/Orlando","FlorT79",2,1,0,3
"1633","Florida Tampa/Orlando","FlorT80",2,0,2,3
"1634","Florida Tampa/Orlando","FlorT81",6,3,1,3
"1635","Florida Tampa/Orlando","FlorT82",1,0,1,3
"1636","Florida Tampa/Orlando","FlorT83",1,1,0,3
"1637","Florida Tampa/Orlando","FlorT84",15,6,3,3
"1638","Florida Tampa/Orlando","FlorT85",1,0,1,3
"1639","Florida Tampa/Orlando","FlorT86",1,0,1,3
"1640","Florida Tampa/Orlando","FlorT87",1,0,1,3
"1641","Florida Tampa/Orlando","FlorT88",1,0,1,3
"1642","Florida Tampa/Orlando","FlorT89",2,1,0,3
"1643","Florida Tampa/Orlando","FlorT90",1,0,0,3
"1644","Florida Tampa/Orlando","FlorT91",1,1,0,3
"1645","Florida Tampa/Orlando","FlorT92",2,1,0,3
"1646","Florida Tampa/Orlando","FlorT93",1,0,0,3
"1647","Florida Tampa/Orlando","FlorT94",1,0,0,3
"1648","Florida Tampa/Orlando","FlorT95",3,2,0,3
"1649","Florida Tampa/Orlando","FlorT96",1,0,0,3
"1650","Florida Tampa/Orlando","FlorT97",9,4,2,3
"1651","Florida Tampa/Orlando","FlorT98",2,1,0,3
"1652","Florida Tampa/Orlando","FlorT99",11,7,0,3
"1653","Florida Tampa/Orlando","FlorT100",3,2,0,3
"1654","Florida Tampa/Orlando","FlorT101",1,0,1,3
"1655","Florida Tampa/Orlando","FlorT102",1,0,1,3
"1656","Florida Tampa/Orlando","FlorT103",19,14,1,3
"1657","Florida Tampa/Orlando","FlorT104",1,0,1,3
"1658","Florida Tampa/Orlando","FlorT105",1,1,0,3
"1659","Florida Tampa/Orlando","FlorT106",4,1,2,3
"1660","Florida Tampa/Orlando","FlorT107",2,1,0,3
"1661","Florida Tampa/Orlando","FlorT108",1,0,1,3
"1662","Florida Tampa/Orlando","FlorT109",1,0,1,3
"1663","Florida Tampa/Orlando","FlorT110",12,6,0,3
"1664","Florida Tampa/Orlando","FlorT111",1,1,0,3
"1665","Florida Tampa/Orlando","FlorT112",2,0,0,3
"1666","Florida Tampa/Orlando","FlorT113",1,1,0,3
"1667","Florida Tampa/Orlando","FlorT114",1,0,1,3
"1668","Florida Tampa/Orlando","FlorT115",2,0,2,3
"1669","Florida Tampa/Orlando","FlorT116",1,1,0,3
"1670","Florida Tampa/Orlando","FlorT117",57,28,14,4
"1671","Florida Tampa/Orlando","FlorT118",4,0,3,3
"1672","Florida Tampa/Orlando","FlorT119",1,0,0,3
"1673","Florida Tampa/Orlando","FlorT120",18,5,6,3
"1674","Florida Tampa/Orlando","FlorT121",1,1,0,3
"1675","Florida Tampa/Orlando","FlorT122",1,0,1,3
"1676","Florida Tampa/Orlando","FlorT123",3,1,1,3
"1677","Florida Tampa/Orlando","FlorT124",1,1,0,3
"1678","Florida Tampa/Orlando","FlorT125",1,0,1,3
"1679","Florida Tampa/Orlando","FlorT126",3,3,0,3
"1680","Florida Tampa/Orlando","FlorT127",5,2,2,3
"1681","Florida Tampa/Orlando","FlorT128",1,1,0,3
"1682","Florida Tampa/Orlando","FlorT129",3,3,0,3
"1683","Florida Tampa/Orlando","FlorT130",3,0,0,3
"1684","Florida Tampa/Orlando","FlorT131",13,6,3,3
"1685","Florida Tampa/Orlando","FlorT132",1,0,1,3
"1686","Florida Tampa/Orlando","FlorT133",1,1,0,3
"1687","Florida Tampa/Orlando","FlorT134",1,1,0,3
"1688","Florida Tampa/Orlando","FlorT135",1,0,1,3
"1689","Florida Tampa/Orlando","FlorT136",1,1,0,3
"1690","Florida Tampa/Orlando","FlorT137",1,1,0,3
"1691","Florida Tampa/Orlando","FlorT138",1,0,0,3
"1692","Florida Tampa/Orlando","FlorT139",3,1,1,3
"1693","Florida Tampa/Orlando","FlorT140",5,4,0,3
"1694","Florida Tampa/Orlando","FlorT141",3,2,0,3
"1695","Florida Tampa/Orlando","FlorT142",12,2,8,3
"1696","Florida Tampa/Orlando","FlorT143",11,2,5,3
"1697","Florida Tampa/Orlando","FlorT144",1,1,0,3
"1698","Florida Tampa/Orlando","FlorT145",1,0,0,3
"1699","Florida Tampa/Orlando","FlorT146",11,7,1,3
"1700","Florida Tampa/Orlando","FlorT147",2,1,0,3
"1701","Florida Tampa/Orlando","FlorT148",9,4,0,3
"1702","Florida Tampa/Orlando","FlorT149",3,1,0,3
"1703","Florida Tampa/Orlando","FlorT150",12,9,1,3
"1704","Florida Tampa/Orlando","FlorT151",1,0,0,3
"1705","Florida Tampa/Orlando","FlorT152",6,0,5,3
"1706","Florida Tampa/Orlando","FlorT153",1,0,1,3
"1707","Florida Tampa/Orlando","FlorT154",8,2,1,3
"1708","Florida Tampa/Orlando","FlorT155",9,4,2,3
"1709","Florida Tampa/Orlando","FlorT156",13,3,5,3
"1710","Florida Tampa/Orlando","FlorT157",22,10,5,3
"1711","Florida Tampa/Orlando","FlorT158",6,4,0,3
"1712","Florida Tampa/Orlando","FlorT159",1,1,0,3
"1713","Florida Tampa/Orlando","FlorT160",96,31,28,1
"1714","Florida Tampa/Orlando","FlorT161",1,0,1,3
"1715","Florida Tampa/Orlando","FlorT162",33,5,16,4
"1716","Florida Tampa/Orlando","FlorT163",1,1,0,3
"1717","Florida Tampa/Orlando","FlorT164",21,11,0,3
"1718","Florida Tampa/Orlando","FlorT165",1,1,0,3
"1719","Florida Tampa/Orlando","FlorT166",3,1,0,3
"1720","Florida Tampa/Orlando","FlorT167",5,3,0,3
"1721","Florida Tampa/Orlando","FlorT168",1,0,1,3
"1722","Florida Tampa/Orlando","FlorT169",2,0,1,3
"1723","Florida Tampa/Orlando","FlorT170",15,9,0,3
"1724","Florida Tampa/Orlando","FlorT171",1,0,0,3
"1725","Florida Tampa/Orlando","FlorT172",3,3,0,3
"1726","Florida Tampa/Orlando","FlorT173",13,8,0,3
"1727","Florida Tampa/Orlando","FlorT174",2,1,0,3
"1728","Florida Tampa/Orlando","FlorT175",76,33,17,4
"1729","Florida Tampa/Orlando","FlorT176",2,1,0,3
"1730","Florida Tampa/Orlando","FlorT177",4,3,0,3
"1731","Florida Tampa/Orlando","FlorT178",1,0,0,3
"1732","Florida Tampa/Orlando","FlorT179",1,0,0,3
"1733","Florida Tampa/Orlando","FlorT180",1,0,1,3
"1734","Florida Tampa/Orlando","FlorT181",1,0,1,3
"1735","Florida Tampa/Orlando","FlorT182",1,0,1,3
"1736","Florida Tampa/Orlando","FlorT183",3,0,2,3
"1737","Florida Tampa/Orlando","FlorT184",2,0,0,3
"1738","Florida Tampa/Orlando","FlorT185",5,3,1,3
"1739","Florida Tampa/Orlando","FlorT186",2,0,1,3
"1740","Florida Tampa/Orlando","FlorT187",5,5,0,3
"1741","Florida Tampa/Orlando","FlorT188",8,3,1,3
"1742","Florida Tampa/Orlando","FlorT189",2,1,1,3
"1743","Florida Tampa/Orlando","FlorT190",5,3,2,3
"1744","Florida Tampa/Orlando","FlorT191",31,10,10,4
"1745","Florida Tampa/Orlando","FlorT192",2,1,1,3
"1746","Florida Tampa/Orlando","FlorT193",4,0,4,3
"1747","Florida Tampa/Orlando","FlorT194",6,4,0,3
"1748","Florida Tampa/Orlando","FlorT195",2,0,0,3
"1749","Florida Tampa/Orlando","FlorT196",7,3,1,3
"1750","Florida Tampa/Orlando","FlorT197",13,5,6,3
"1751","Florida Tampa/Orlando","FlorT198",1,0,1,3
"1752","Florida Tampa/Orlando","FlorT199",1,1,0,3
"1753","Florida Tampa/Orlando","FlorT200",1,0,0,3
"1754","Florida Tampa/Orlando","FlorT201",6,6,0,3
"1755","Florida Tampa/Orlando","FlorT202",3,2,1,3
"1756","Florida Tampa/Orlando","FlorT203",17,12,1,3
"1757","Florida Tampa/Orlando","FlorT204",6,4,1,3
"1758","Florida Tampa/Orlando","FlorT205",1,1,0,3
"1759","Florida Tampa/Orlando","FlorT206",54,29,10,4
"1760","Florida Tampa/Orlando","FlorT207",1,0,1,3
"1761","Florida Tampa/Orlando","FlorT208",1,0,0,3
"1762","Florida Tampa/Orlando","FlorT209",3,1,0,3
"1763","Florida Tampa/Orlando","FlorT210",2,0,0,3
"1764","Florida Tampa/Orlando","FlorT211",15,13,1,3
"1765","Florida Tampa/Orlando","FlorT212",1,1,0,3
"1766","Florida Tampa/Orlando","FlorT213",2,1,0,3
"1767","Florida Tampa/Orlando","FlorT214",2,1,0,3
"1768","Florida Tampa/Orlando","FlorT215",1,0,1,3
"1769","Florida Tampa/Orlando","FlorT216",9,6,1,3
"1770","Florida Tampa/Orlando","FlorT217",4,3,0,3
"1771","Florida Tampa/Orlando","FlorT218",2,0,1,3
"1772","Florida Tampa/Orlando","FlorT219",3,1,0,3
"1773","Florida Tampa/Orlando","FlorT220",1,0,1,3
"1774","Florida Tampa/Orlando","FlorT221",1,1,0,3
"1775","Florida Tampa/Orlando","FlorT222",1,0,1,3
"1776","Florida Tampa/Orlando","FlorT223",1,0,1,3
"1777","Florida Tampa/Orlando","FlorT224",1,1,0,3
"1778","Florida Tampa/Orlando","FlorT225",5,1,2,3
"1779","Florida Tampa/Orlando","FlorT226",1,1,0,3
"1780","Florida Tampa/Orlando","FlorT227",3,2,0,3
"1781","Florida Tampa/Orlando","FlorT228",1,1,0,3
"1782","Florida Tampa/Orlando","FlorT229",1,1,0,3
"1783","Florida Tampa/Orlando","FlorT230",4,3,0,3
"1784","Florida Tampa/Orlando","FlorT231",2,0,1,3
"1785","Florida Tampa/Orlando","FlorT232",4,2,0,3
"1786","Florida Tampa/Orlando","FlorT233",85,36,24,1
"1787","Florida Tampa/Orlando","FlorT234",1,0,1,3
"1788","Florida Tampa/Orlando","FlorT235",1,1,0,3
"1789","Florida Tampa/Orlando","FlorT236",4,1,1,3
"1790","Florida Tampa/Orlando","FlorT237",2,1,0,3
